Ano,UF,idade,Mulheres,Homens,Total
2011,Brasil,80 anos ou mais,-2.454184795056553,-2.2465544974507323,-2.3688044404246638
2011,Brasil,Menos de 1 ano,-4.609815024382025,-4.4285236496072,-4.512820694468566
2012,Brasil,1 a 4 anos,-7.604413678389539,-7.4710165787050995,-7.534332095659667
2012,Brasil,10 a 14 anos,-8.298722091553412,-7.821458738806014,-8.027745212176953
2012,Brasil,15 a 19 anos,-7.639710249844907,-6.240083880724947,-6.707140892098702
2012,Brasil,20 a 24 anos,-7.5123918702322845,-5.959556572705322,-6.459791529709852
2012,Brasil,25 a 29 anos,-7.340394720953393,-5.9643399438795015,-6.439080544580405
2012,Brasil,30 a 34 anos,-6.979595008319121,-5.859697161697594,-6.280972393912718
2012,Brasil,35 a 39 anos,-6.702361443750455,-5.748925310760274,-6.127933358210485
2012,Brasil,40 a 44 anos,-6.334266649450732,-5.548788772501749,-5.877170009722838
2012,Brasil,45 a 49 anos,-5.932032121347817,-5.2078202273826735,-5.519115108704564
2012,Brasil,5 a 9 anos,-8.406116758957964,-8.172220090266892,-8.280151302892188
2012,Brasil,50 a 54 anos,-5.54114229036802,-4.88013870556623,-5.172169253346287
2012,Brasil,55 a 59 anos,-5.158566673685041,-4.530801616625962,-4.8136078159650335
2012,Brasil,60 a 64 anos,-4.761078462706527,-4.188581035375789,-4.4536232658633335
2012,Brasil,65 a 69 anos,-4.33114085133782,-3.816301002123238,-4.062343758718164
2012,Brasil,70 a 74 anos,-3.8970107372463856,-3.4437342531212938,-3.6686877756765752
2012,Brasil,75 a 79 anos,-3.393102150209725,-2.9982922504601324,-3.206084110369358
2012,Brasil,80 anos ou mais,-2.4697667843798152,-2.2747110616547377,-2.3899084507605886
2012,Brasil,Menos de 1 ano,-4.619953662593613,-4.453068699826507,-4.531153615456495
2013,Brasil,1 a 4 anos,-7.5912896527702936,-7.446556141493286,-7.515046842889881
2013,Brasil,10 a 14 anos,-8.33003293646979,-7.851904229813256,-8.05839905646206
2013,Brasil,15 a 19 anos,-7.6323156401716234,-6.232219083281401,-6.698846518526191
2013,Brasil,20 a 24 anos,-7.557784264866697,-5.988331772546344,-6.491248410120631
2013,Brasil,25 a 29 anos,-7.33664088686866,-5.973004765388972,-6.445334796707247
2013,Brasil,30 a 34 anos,-6.985511577351007,-5.880323258080584,-6.298107127397423
2013,Brasil,35 a 39 anos,-6.71346990651656,-5.754781020685822,-6.135551899322235
2013,Brasil,40 a 44 anos,-6.36955046578757,-5.579720517838737,-5.909625175548101
2013,Brasil,45 a 49 anos,-5.908282804695165,-5.222953241325114,-5.520769750623287
2013,Brasil,5 a 9 anos,-8.489441184587209,-8.198283718673514,-8.330564887189913
2013,Brasil,50 a 54 anos,-5.556313025840906,-4.868514162803887,-5.170096200023362
2013,Brasil,55 a 59 anos,-5.14949145008711,-4.521651980918324,-4.804685006412159
2013,Brasil,60 a 64 anos,-4.77649751511025,-4.196250933690766,-4.4644860596789355
2013,Brasil,65 a 69 anos,-4.3422087695655245,-3.829700718068537,-4.074902206078927
2013,Brasil,70 a 74 anos,-3.9120101223506785,-3.445662007207268,-3.6763848643722303
2013,Brasil,75 a 79 anos,-3.398232160896528,-2.99824136717519,-3.208261169244996
2013,Brasil,80 anos ou mais,-2.4643264473457664,-2.2620134505015463,-2.3813728731243677
2013,Brasil,Menos de 1 ano,-4.623156738631486,-4.4493480021531395,-4.530391513206469
2014,Brasil,1 a 4 anos,-7.618190270776523,-7.482974725859319,-7.547120291807979
2014,Brasil,10 a 14 anos,-8.334821458236139,-7.856430479050106,-8.06290743961775
2014,Brasil,15 a 19 anos,-7.677926557271892,-6.175019969497477,-6.660293422563814
2014,Brasil,20 a 24 anos,-7.560169232247729,-5.944427325464951,-6.4549474357353205
2014,Brasil,25 a 29 anos,-7.3393252317619595,-5.965718601990622,-6.440261382672433
2014,Brasil,30 a 34 anos,-6.990388329482282,-5.856020248396577,-6.28148259792143
2014,Brasil,35 a 39 anos,-6.689816617597786,-5.762779161569981,-6.134567092281549
2014,Brasil,40 a 44 anos,-6.415126713836188,-5.606048632270201,-5.942276343197013
2014,Brasil,45 a 49 anos,-5.966339207103809,-5.254907490023028,-5.561896098836227
2014,Brasil,5 a 9 anos,-8.485653299151888,-8.224469423801843,-8.344085492535502
2014,Brasil,50 a 54 anos,-5.572321247235362,-4.893031148144335,-5.191511286821198
2014,Brasil,55 a 59 anos,-5.178286123717437,-4.537639943147562,-4.825652242383036
2014,Brasil,60 a 64 anos,-4.79649001055271,-4.2042153484382885,-4.477297632372256
2014,Brasil,65 a 69 anos,-4.3707692034390435,-3.844604576428004,-4.095580170317577
2014,Brasil,70 a 74 anos,-3.944526995211282,-3.4784052300839807,-3.7090693519804563
2014,Brasil,75 a 79 anos,-3.3979975571258088,-3.0125072595371596,-3.2153782248253564
2014,Brasil,80 anos ou mais,-2.4662627330344407,-2.28389679073162,-2.3919789569772094
2014,Brasil,Menos de 1 ano,-4.670198394816882,-4.48638821685893,-4.571795372602743
2015,Brasil,1 a 4 anos,-7.6997581998608275,-7.566064951624009,-7.6295124736954465
2015,Brasil,10 a 14 anos,-8.371326309412064,-7.922693268499667,-8.117832742153436
2015,Brasil,15 a 19 anos,-7.678203498750581,-6.192980642519124,-6.674525721477529
